Last Name,First Name,Category,Project,Year,Show,Award
HAMPSHIRE,EMILY,ENSEMBLE IN A COMEDY SERIES,SCHITT'S CREEK,2020,26,NO
HINKLE,MARIN,ENSEMBLE IN A COMEDY SERIES,THE MARVELOUS MRS. MAISEL,2020,26,YES
HOWELL-BAPTISTE,KIRBY,ENSEMBLE IN A COMEDY SERIES,BARRY,2020,26,NO
HSU,STEPHANIE,ENSEMBLE IN A COMEDY SERIES,THE MARVELOUS MRS. MAISEL,2020,26,YES
IRBY,MICHAEL,ENSEMBLE IN A COMEDY SERIES,BARRY,2020,26,NO
JOHNSTONE,JOEL,ENSEMBLE IN A COMEDY SERIES,THE MARVELOUS MRS. MAISEL,2020,26,YES
LEVY,DANIEL,ENSEMBLE IN A COMEDY SERIES,SCHITT'S CREEK,2020,26,NO
LEVY,EUGENE,ENSEMBLE IN A COMEDY SERIES,SCHITT'S CREEK,2020,26,NO
LEVY,SARAH,ENSEMBLE IN A COMEDY SERIES,SCHITT'S CREEK,2020,26,NO
LYNCH,JANE,ENSEMBLE IN A COMEDY SERIES,THE MARVELOUS MRS. MAISEL,2020,26,YES
MCCLAIN,LEROY,ENSEMBLE IN A COMEDY SERIES,THE MARVELOUS MRS. MAISEL,2020,26,YES
MILLIGAN,DUSTIN,ENSEMBLE IN A COMEDY SERIES,SCHITT'S CREEK,2020,26,NO
MURPHY,ANNIE,ENSEMBLE IN A COMEDY SERIES,SCHITT'S CREEK,2020,26,NO
O'HARA,CATHERINE,ENSEMBLE IN A COMEDY SERIES,SCHITT'S CREEK,2020,26,NO
PATERSON,BILL,ENSEMBLE IN A COMEDY SERIES,FLEABAG,2020,26,NO
PIRRUCCELLO,JOHN,ENSEMBLE IN A COMEDY SERIES,BARRY,2020,26,NO
POLLAK,KEVIN,ENSEMBLE IN A COMEDY SERIES,THE MARVELOUS MRS. MAISEL,2020,26,YES
REID,NOAH,ENSEMBLE IN A COMEDY SERIES,SCHITT'S CREEK,2020,26,NO
REISER,PAUL,ENSEMBLE IN A COMEDY SERIES,THE KOMINSKY METHOD,2020,26,NO
ROBERTSON,JENNIFER,ENSEMBLE IN A COMEDY SERIES,SCHITT'S CREEK,2020,26,NO
ROBINSON,KAREN,ENSEMBLE IN A COMEDY SERIES,SCHITT'S CREEK,2020,26,NO
ROGERS,GRAHAM,ENSEMBLE IN A COMEDY SERIES,THE KOMINSKY METHOD,2020,26,NO
ROOT,STEPHEN,ENSEMBLE IN A COMEDY SERIES,BARRY,2020,26,NO
SCOTT,ANDREW,ENSEMBLE IN A COMEDY SERIES,FLEABAG,2020,26,NO
SEYMOUR,JANE,ENSEMBLE IN A COMEDY SERIES,THE KOMINSKY METHOD,2020,26,NO
SHALHOUB,TONY,ENSEMBLE IN A COMEDY SERIES,THE MARVELOUS MRS. MAISEL,2020,26,YES
SZYDAGIS,MATILDA,ENSEMBLE IN A COMEDY SERIES,THE MARVELOUS MRS. MAISEL,2020,26,YES
TANG,MELISSA,ENSEMBLE IN A COMEDY SERIES,THE KOMINSKY METHOD,2020,26,NO
TARANTINA,BRIAN,ENSEMBLE IN A COMEDY SERIES,THE MARVELOUS MRS. MAISEL,2020,26,YES
TRAVIS,NANCY,ENSEMBLE IN A COMEDY SERIES,THE KOMINSKY METHOD,2020,26,NO
WALLER-BRIDGE,PHOEBE,ENSEMBLE IN A COMEDY SERIES,FLEABAG,2020,26,NO
ZEGEN,MICHAEL,ENSEMBLE IN A COMEDY SERIES,THE MARVELOUS MRS. MAISEL,2020,26,YES
ALLEN,ALFIE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
ANDERSON,JACOB,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
ARMITAGE,IAIN,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
ASBÆK,PILOU,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
BAILEY,MARION,ENSEMBLE IN A DRAMA SERIES,THE CROWN,2020,26,YES
BLEDEL,ALEXIS,ENSEMBLE IN A DRAMA SERIES,THE HANDMAID'S TALE,2020,26,NO
BONHAM CARTER,HELENA,ENSEMBLE IN A DRAMA SERIES,THE CROWN,2020,26,YES
BRADLEY,JOHN,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
BREWER,MADELINE,ENSEMBLE IN A DRAMA SERIES,THE HANDMAID'S TALE,2020,26,NO
BROWN,MILLIE BOBBY,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
BRUGEL,AMANDA,ENSEMBLE IN A DRAMA SERIES,THE HANDMAID'S TALE,2020,26,NO
BUONO,CARA,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
BUSEY,JAKE,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
CAMP,DARBY,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
CHRISTIE,GWENDOLINE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
CLARKE,EMILIA,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
COLEMAN,CHLOE,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
COLMAN,OLIVIA,ENSEMBLE IN A DRAMA SERIES,THE CROWN,2020,26,YES
COSTER-WALDAU,NIKOLAJ,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
CROMPTON,BEN,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
CROVETTI,CAMERON,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
CROVETTI,NICHOLAS,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
CUNNINGHAM,LIAM,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
DANCE,CHARLES,ENSEMBLE IN A DRAMA SERIES,THE CROWN,2020,26,YES
DANIELS,BEN,ENSEMBLE IN A DRAMA SERIES,THE CROWN,2020,26,YES
DEMPSIE,JOE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
DERN,LAURA,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
DINKLAGE,PETER,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
DOHERTY,ERIN,ENSEMBLE IN A DRAMA SERIES,THE CROWN,2020,26,YES
DONOVAN,MARTIN,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
DORMER,RICHARD,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
DOWD,ANN,ENSEMBLE IN A DRAMA SERIES,THE HANDMAID'S TALE,2020,26,NO
DUNGEY,MERRIN,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
DYER,NATALIA,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
EDWARDS,CHARLES,ENSEMBLE IN A DRAMA SERIES,THE CROWN,2020,26,YES
ELWES,CARY,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
EMMANUEL,NATHALIE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
FAGBENLE,O-T,ENSEMBLE IN A DRAMA SERIES,THE HANDMAID'S TALE,2020,26,NO
FERGUSON,PRIAH,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
FIENNES,JOSEPH,ENSEMBLE IN A DRAMA SERIES,THE HANDMAID'S TALE,2020,26,NO
FLYNN,JEROME,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
FOX,CRYSTAL,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
GELMAN,BRETT,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
GEORGE,IVY,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
GLEN,IAIN,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
GUTOSKIE,KRISTEN,ENSEMBLE IN A DRAMA SERIES,THE HANDMAID'S TALE,2020,26,NO
HARBOUR,DAVID,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
HARINGTON,KIT,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
HAWKE,MAYA,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
HEADEY,LENA,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
HEATON,CHARLIE,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
HEMPSTEAD WRIGHT,ISAAC,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
HILL,CONLETH,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
HIVJU,KRISTOFER,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
IVCHENKO,ANDREY,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
KEERY,JOE,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
KIDMAN,NICOLE,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
KIRI,NINA,ENSEMBLE IN A DRAMA SERIES,THE HANDMAID'S TALE,2020,26,NO
KRAVITZ,ZOË,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
LaTHROP,ASHLEIGH,ENSEMBLE IN A DRAMA SERIES,THE HANDMAID'S TALE,2020,26,NO
MATARAZZO,GATEN,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
MCCANN,RORY,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
MCLAUGHLIN,CALEB,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
MENZIES,TOBIAS,ENSEMBLE IN A DRAMA SERIES,THE CROWN,2020,26,YES
MONTGOMERY,DACRE,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
MOSS,ELISABETH,ENSEMBLE IN A DRAMA SERIES,THE HANDMAID'S TALE,2020,26,NO
MURRAY,HANNAH,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
NAIR,STAZ,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
NEWTON,KATHRYN,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
NORDLING,JEFFREY,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
O'CONNOR,JOSH,ENSEMBLE IN A DRAMA SERIES,THE CROWN,2020,26,YES
O'HARE,DENIS,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
PARK,MICHAEL,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
PHILLIPS,SAM,ENSEMBLE IN A DRAMA SERIES,THE CROWN,2020,26,YES
PORTMAN,DANIEL,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
RAMSEY,BELLA,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
REALE,FRANCESCA,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
RINTOUL,DAVID,ENSEMBLE IN A DRAMA SERIES,THE CROWN,2020,26,YES
RYCROFT,RICHARD,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
RYDER,WINONA,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
SCHNAPP,NOAH,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
SCOTT,ADAM,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
SINK,SADIE,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
SKARSGÅRD,ALEXANDER,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
SMITH,DOUGLAS,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
STRAHOVSKI,YVONNE,ENSEMBLE IN A DRAMA SERIES,THE HANDMAID'S TALE,2020,26,NO
STREEP,MERYL,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
TUPPER,JAMES,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
TURNER,SOPHIE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
VAN HOUTEN,CARICE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
VANSITTART,RUPERT,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
WATKINS,JASON,ENSEMBLE IN A DRAMA SERIES,THE CROWN,2020,26,YES
WATSON,BAHIA,ENSEMBLE IN A DRAMA SERIES,THE HANDMAID'S TALE,2020,26,NO
WEIGERT,ROBIN,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
WHITFORD,BRADLEY,ENSEMBLE IN A DRAMA SERIES,THE HANDMAID'S TALE,2020,26,NO
WILEY,SAMIRA,ENSEMBLE IN A DRAMA SERIES,THE HANDMAID'S TALE,2020,26,NO
WILLIAMS,MAISIE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2020,26,NO
WITHERSPOON,REESE,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
WOLFHARD,FINN,ENSEMBLE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
WOODLEY,SHAILENE,ENSEMBLE IN A DRAMA SERIES,BIG LITTLE LIES,2020,26,NO
APPLEGATE,CHRISTINA,FEMALE IN A COMEDY SERIES,DEAD TO ME,2020,26,NO
BORSTEIN,ALEX,FEMALE IN A COMEDY SERIES,THE MARVELOUS MRS. MAISEL,2020,26,NO
BROSNAHAN,RACHEL,FEMALE IN A COMEDY SERIES,THE MARVELOUS MRS. MAISEL,2020,26,NO
O'HARA,CATHERINE,FEMALE IN A COMEDY SERIES,SCHITT'S CREEK,2020,26,NO
WALLER-BRIDGE,PHOEBE,FEMALE IN A COMEDY SERIES,FLEABAG,2020,26,YES
ANISTON,JENNIFER,FEMALE IN A DRAMA SERIES,THE MORNING SHOW,2020,26,YES
BONHAM CARTER,HELENA,FEMALE IN A DRAMA SERIES,THE CROWN,2020,26,NO
COLMAN,OLIVIA,FEMALE IN A DRAMA SERIES,THE CROWN,2020,26,NO
COMER,JODIE,FEMALE IN A DRAMA SERIES,KILLING EVE,2020,26,NO
MOSS,ELISABETH,FEMALE IN A DRAMA SERIES,THE HANDMAID'S TALE,2020,26,NO
ERIVO,CYNTHIA,FEMALE LEAD IN A MOTION PICTURE,HARRIET,2020,26,NO
JOHANSSON,SCARLETT,FEMALE LEAD IN A MOTION PICTURE,MARRIAGE STORY,2020,26,NO
NYONG’O,LUPITA,FEMALE LEAD IN A MOTION PICTURE,US,2020,26,NO
THERON,CHARLIZE,FEMALE LEAD IN A MOTION PICTURE,BOMBSHELL,2020,26,NO
ZELLWEGER,RENEE,FEMALE LEAD IN A MOTION PICTURE,JUDY,2020,26,YES
DERN,LAURA,FEMALE SUPPORT IN A MOTION PICTURE,MARRIAGE STORY,2020,26,YES
JOHANSSON,SCARLETT,FEMALE SUPPORT IN A MOTION PICTURE,JOJO RABBIT,2020,26,NO
KIDMAN,NICOLE,FEMALE SUPPORT IN A MOTION PICTURE,BOMBSHELL,2020,26,NO
LOPEZ,JENNIFER,FEMALE SUPPORT IN A MOTION PICTURE,HUSTLERS,2020,26,NO
ROBBIE,MARGOT,FEMALE SUPPORT IN A MOTION PICTURE,BOMBSHELL,2020,26,NO
ARQUETTE,PATRICIA,FEMALE TV MOVIE OR MINISERIES,THE ACT,2020,26,NO
COLLETTE,TONI,FEMALE TV MOVIE OR MINISERIES,UNBELIEVABLE,2020,26,NO
KING,JOEY,FEMALE TV MOVIE OR MINISERIES,THE ACT,2020,26,NO
WATSON,EMILY,FEMALE TV MOVIE OR MINISERIES,CHERNOBYL,2020,26,NO
WILLIAMS,MICHELLE,FEMALE TV MOVIE OR MINISERIES,FOSSE/VERDON,2020,26,YES
ARKIN,ALAN,MALE IN A COMEDY SERIES,THE KOMINSKY METHOD ,2020,26,NO
DOUGLAS,MICHAEL,MALE IN A COMEDY SERIES,THE KOMINSKY METHOD,2020,26,NO
HADER,BILL,MALE IN A COMEDY SERIES,BARRY,2020,26,NO
SCOTT,ANDREW,MALE IN A COMEDY SERIES,FLEABAG,2020,26,NO
SHALHOUB,TONY,MALE IN A COMEDY SERIES,THE MARVELOUS MRS. MAISEL,2020,26,YES
WINKLER,HENRY,MALE IN A COMEDY SERIES,BARRY,2020,26,NO
BROWN,STERLING K.,MALE IN A DRAMA SERIES,THIS IS US,2020,26,NO
CARELL,STEVE,MALE IN A DRAMA SERIES,THE MORNING SHOW,2020,26,NO
CRUDUP,BILLY,MALE IN A DRAMA SERIES,THE MORNING SHOW,2020,26,NO
DINKLAGE,PETER,MALE IN A DRAMA SERIES,GAME OF THRONES,2020,26,YES
HARBOUR,DAVID,MALE IN A DRAMA SERIES,STRANGER THINGS,2020,26,NO
ALI,MAHERSHALA,MALE IN A TV MOVIE OR LIMITED SERIES,TRUE DETECTIVE,2020,26,NO
CROWE,RUSSELL,MALE IN A TV MOVIE OR LIMITED SERIES,THE LOUDEST VOICE,2020,26,NO
BALE,CHRISTIAN,MALE LEAD IN A MOTION PICTURE,FORD v FERRARI,2020,26,NO
DICAPRIO,LEONARDO,MALE LEAD IN A MOTION PICTURE,ONCE UPON A TIME…IN HOLLYWOOD,2020,26,NO
DRIVER,ADAM,MALE LEAD IN A MOTION PICTURE,MARRIAGE STORY,2020,26,NO
EGERTON,TARON,MALE LEAD IN A MOTION PICTURE,ROCKETMAN,2020,26,NO
PHOENIX,JOAQUIN,MALE LEAD IN A MOTION PICTURE,JOKER,2020,26,YES
FOXX,JAMIE,MALE SUPPORT IN A MOTION PICTURE ,JUST MERCY,2020,26,NO
HANKS,TOM,MALE SUPPORT IN A MOTION PICTURE ,A BEAUTIFUL DAY IN THE NEIGHBORHOOD”,2020,26,NO
PACINO,AL,MALE SUPPORT IN A MOTION PICTURE ,THE IRISHMAN,2020,26,NO
PESCI,JOE,MALE SUPPORT IN A MOTION PICTURE ,THE IRISHMAN,2020,26,NO
PITT,BRAD,MALE SUPPORT IN A MOTION PICTURE ,ONCE UPON A TIME…IN HOLLYWOOD,2020,26,YES
HARRIS,JARED,MALE TV MOVIE OR MINISERIES,CHERNOBYL,2020,26,NO
JEROME,JHARREL,MALE TV MOVIE OR MINISERIES,WHEN THEY SEE US,2020,26,NO
ROCKWELL,SAM,MALE TV MOVIE OR MINISERIES,FOSSE/VERDON,2020,26,YES
ABDUL-MATEEN II,YAHYA,CAST IN A MOTION PICTURE,THE TRIAL OF THE CHICAGO 7,2021,27,YES
BARON COHEN,SACHA,CAST IN A MOTION PICTURE,THE TRIAL OF THE CHICAGO 7,2021,27,YES
BEN-ADIR,KINGSLEY,CAST IN A MOTION PICTURE,ONE NIGHT IN MIAMI...,2021,27,NO
BOSEMAN,CHADWICK,CAST IN A MOTION PICTURE,DA 5 BLOODS,2021,27,NO
BOSEMAN,CHADWICK,CAST IN A MOTION PICTURE,MA RAINEY'S BLACK BOTTOM,2021,27,NO
BRIDGES,BEAU,CAST IN A MOTION PICTURE,ONE NIGHT IN MIAMI...,2021,27,NO
CHO,NOEL KATE,CAST IN A MOTION PICTURE,MINARI,2021,27,NO
COYNE,JONNY,CAST IN A MOTION PICTURE,MA RAINEY'S BLACK BOTTOM,2021,27,NO
DAVIS,VIOLA,CAST IN A MOTION PICTURE,MA RAINEY'S BLACK BOTTOM,2021,27,NO
DOMINGO,COLMAN,CAST IN A MOTION PICTURE,MA RAINEY'S BLACK BOTTOM,2021,27,NO
GILLIARD JR.,LAWRENCE,CAST IN A MOTION PICTURE,ONE NIGHT IN MIAMI...,2021,27,NO
GORDON-LEVITT,JOSEPH,CAST IN A MOTION PICTURE,THE TRIAL OF THE CHICAGO 7,2021,27,YES
GOREE,ELI,CAST IN A MOTION PICTURE,ONE NIGHT IN MIAMI...,2021,27,NO
HAN,YERI,CAST IN A MOTION PICTURE,MINARI,2021,27,NO
HARRISON JR.,KELVIN,CAST IN A MOTION PICTURE,THE TRIAL OF THE CHICAGO 7,2021,27,YES
HAUSER,PAUL WALTER,CAST IN A MOTION PICTURE,DA 5 BLOODS,2021,27,NO
HAZE,SCOTT,CAST IN A MOTION PICTURE,MINARI,2021,27,NO
HODGE,ALDIS,CAST IN A MOTION PICTURE,ONE NIGHT IN MIAMI...,2021,27,NO
IMPERIOLI,MICHAEL,CAST IN A MOTION PICTURE,ONE NIGHT IN MIAMI...,2021,27,NO
KALUKANGO,JOAQUINA,CAST IN A MOTION PICTURE,ONE NIGHT IN MIAMI...,2021,27,NO
KEATON,MICHAEL,CAST IN A MOTION PICTURE,THE TRIAL OF THE CHICAGO 7,2021,27,YES
KIM,ALAN,CAST IN A MOTION PICTURE,MINARI,2021,27,NO
LÂM,NGUYỄN NGỌC,CAST IN A MOTION PICTURE,DA 5 BLOODS,2021,27,NO
LAN,LÊ Y,CAST IN A MOTION PICTURE,DA 5 BLOODS,2021,27,NO
LANGELLA,FRANK,CAST IN A MOTION PICTURE,THE TRIAL OF THE CHICAGO 7,2021,27,YES
LEWIS,NORM,CAST IN A MOTION PICTURE,DA 5 BLOODS,2021,27,NO
LINDO,DELROY,CAST IN A MOTION PICTURE,DA 5 BLOODS,2021,27,NO
LYNCH,JOHN CARROLL,CAST IN A MOTION PICTURE,THE TRIAL OF THE CHICAGO 7,2021,27,YES
MAJORS,JONATHAN,CAST IN A MOTION PICTURE,DA 5 BLOODS,2021,27,NO
NGO,VAN VERONICA,CAST IN A MOTION PICTURE,DA 5 BLOODS,2021,27,NO
NGUYỄN,JOHNNY TRÍ,CAST IN A MOTION PICTURE,DA 5 BLOODS,2021,27,NO
ODOM JR.,LESLIE,CAST IN A MOTION PICTURE,ONE NIGHT IN MIAMI...,2021,27,NO
PÄÄKKÖNEN,JASPER,CAST IN A MOTION PICTURE,DA 5 BLOODS,2021,27,NO
PATTON,WILL,CAST IN A MOTION PICTURE,MINARI,2021,27,NO
PETERS,CLARKE,CAST IN A MOTION PICTURE,DA 5 BLOODS,2021,27,NO
PHẠM,SANDY HƯƠNG,CAST IN A MOTION PICTURE,DA 5 BLOODS,2021,27,NO
POTTS,MICHAEL,CAST IN A MOTION PICTURE,MA RAINEY'S BLACK BOTTOM,2021,27,NO
REDDICK,LANCE,CAST IN A MOTION PICTURE,ONE NIGHT IN MIAMI...,2021,27,NO
REDMAYNE,EDDIE,CAST IN A MOTION PICTURE,THE TRIAL OF THE CHICAGO 7,2021,27,YES
RENO,JEAN,CAST IN A MOTION PICTURE,DA 5 BLOODS,2021,27,NO
ROBINSON,NICOLETTE,CAST IN A MOTION PICTURE,ONE NIGHT IN MIAMI...,2021,27,NO
RYLANCE,MARK,CAST IN A MOTION PICTURE,THE TRIAL OF THE CHICAGO 7,2021,27,YES
SHARP,ALEX,CAST IN A MOTION PICTURE,THE TRIAL OF THE CHICAGO 7,2021,27,YES
STRONG,JEREMY,CAST IN A MOTION PICTURE,THE TRIAL OF THE CHICAGO 7,2021,27,YES
THIERRY,MÉLANIE,CAST IN A MOTION PICTURE,DA 5 BLOODS,2021,27,NO
TURMAN,GLYNN,CAST IN A MOTION PICTURE,MA RAINEY'S BLACK BOTTOM,2021,27,NO
WHITLOCK JR.,ISIAH,CAST IN A MOTION PICTURE,DA 5 BLOODS,2021,27,NO
YEUN,STEVEN,CAST IN A MOTION PICTURE,MINARI,2021,27,NO
YOUN,YUH-JUNG,CAST IN A MOTION PICTURE,MINARI,2021,27,NO
APPLEGATE,CHRISTINA,ENSEMBLE IN A COMEDY SERIES,DEAD TO ME,2021,27,NO
BADLAND,ANNETTE,ENSEMBLE IN A COMEDY SERIES,TED LASSO,2021,27,NO
BROMILOW,BELINDA,ENSEMBLE IN A COMEDY SERIES,THE GREAT,2021,27,NO
CARDELLINI,LINDA,ENSEMBLE IN A COMEDY SERIES,DEAD TO ME,2021,27,NO
CUOCO,KALEY,ENSEMBLE IN A COMEDY SERIES,THE FLIGHT ATTENDANT,2021,27,NO
DANDRIDGE,MERLE,ENSEMBLE IN A COMEDY SERIES,THE FLIGHT ATTENDANT,2021,27,NO
DE SOUZA,SEBASTIAN,ENSEMBLE IN A COMEDY SERIES,THE GREAT,2021,27,NO
DHAWAN,SACHA,ENSEMBLE IN A COMEDY SERIES,THE GREAT,2021,27,NO
DUNSTER,PHIL,ENSEMBLE IN A COMEDY SERIES,TED LASSO,2021,27,NO
ELLIOTT,CHRIS,ENSEMBLE IN A COMEDY SERIES,SCHITT'S CREEK,2021,27,YES
FANNING,ELLE,ENSEMBLE IN A COMEDY SERIES,THE GREAT,2021,27,NO
FOX,PHOEBE,ENSEMBLE IN A COMEDY SERIES,THE GREAT,2021,27,NO
FUNK,NOLAN GERARD,ENSEMBLE IN A COMEDY SERIES,THE FLIGHT ATTENDANT,2021,27,NO
GBADAMOSI,BAYO,ENSEMBLE IN A COMEDY SERIES,THE GREAT,2021,27,NO
GODLEY,ADAM,ENSEMBLE IN A COMEDY SERIES,THE GREAT,2021,27,NO
GOLDSTEIN,BRETT,ENSEMBLE IN A COMEDY SERIES,TED LASSO,2021,27,NO
GOMEZ,MICHELLE,ENSEMBLE IN A COMEDY SERIES,THE FLIGHT ATTENDANT,2021,27,NO
HAMPSHIRE,EMILY,ENSEMBLE IN A COMEDY SERIES,SCHITT'S CREEK,2021,27,YES
HODGE,DOUGLAS,ENSEMBLE IN A COMEDY SERIES,THE GREAT,2021,27,NO
HOULT,NICHOLAS,ENSEMBLE IN A COMEDY SERIES,THE GREAT,2021,27,NO
HUISMAN,MICHIEL,ENSEMBLE IN A COMEDY SERIES,THE FLIGHT ATTENDANT,2021,27,NO
HUNT,BRENDAN,ENSEMBLE IN A COMEDY SERIES,TED LASSO,2021,27,NO
HYNES,LOUIS,ENSEMBLE IN A COMEDY SERIES,THE GREAT,2021,27,NO
JACKSON,YASHA,ENSEMBLE IN A COMEDY SERIES,THE FLIGHT ATTENDANT,2021,27,NO
JENKINS,MAX,ENSEMBLE IN A COMEDY SERIES,DEAD TO ME,2021,27,NO
JIMOH,TOHEEB,ENSEMBLE IN A COMEDY SERIES,TED LASSO,2021,27,NO
JONES,JASON,ENSEMBLE IN A COMEDY SERIES,THE FLIGHT ATTENDANT,2021,27,NO
KEITH-ROACH,FLORENCE,ENSEMBLE IN A COMEDY SERIES,THE GREAT,2021,27,NO
KNIGHT,T.R.,ENSEMBLE IN A COMEDY SERIES,THE FLIGHT ATTENDANT,2021,27,NO
LANCE,JAMES,ENSEMBLE IN A COMEDY SERIES,TED LASSO,2021,27,NO
LEE,GWILYM,ENSEMBLE IN A COMEDY SERIES,THE GREAT,2021,27,NO
LEVY,DANIEL,ENSEMBLE IN A COMEDY SERIES,SCHITT'S CREEK,2021,27,YES
LEVY,EUGENE,ENSEMBLE IN A COMEDY SERIES,SCHITT'S CREEK,2021,27,YES
LEVY,SARAH,ENSEMBLE IN A COMEDY SERIES,SCHITT'S CREEK,2021,27,YES
MAMET,ZOSIA,ENSEMBLE IN A COMEDY SERIES,THE FLIGHT ATTENDANT,2021,27,NO
MARSDEN,JAMES,ENSEMBLE IN A COMEDY SERIES,DEAD TO ME,2021,27,NO
